sample_index,node_address,host_timestamp_sec,device_tick,device_timestamp_sec,device_timestamp_nanosec,device_timestamp_unix_ns,expected_timestamp_step_ns,timestamp_gap_ns,timestamp_gap_detected,tick_gap_detected,tick_gap_count,x,y,z,magnitude_xy,magnitude_xyz,applied_spec,exceeds_spec
23687,30385,13.0757,23687,1775542507,66894544,1775542507066894544,488281,488282,0,0,0,-1.96871,1.85398,-0.231859,2.70426,2.71419,2.5,1
23688,30385,13.0757,23688,1775542507,67382825,1775542507067382825,488281,488281,0,0,0,-1.88608,1.88603,-0.244328,2.66729,2.67845,2.5,1
23689,30385,13.0758,23689,1775542507,67871106,1775542507067871106,488281,488281,0,0,0,-1.80268,1.91652,-0.255484,2.6311,2.64347,2.5,1
23690,30385,13.0758,23690,1775542507,68359387,1775542507068359387,488281,488281,0,0,0,-1.72042,1.94543,-0.265983,2.59702,2.61061,2.5,1
23691,30385,13.0758,23691,1775542507,68847669,1775542507068847669,488281,488282,0,0,0,-1.63584,1.97338,-0.27697,2.56324,2.57816,2.5,1
23692,30385,13.0758,23692,1775542507,69335950,1775542507069335950,488281,488281,0,0,0,-1.54949,2.00022,-0.287316,2.53018,2.54644,2.5,1
23693,30385,13.0758,23693,1775542507,69824231,1775542507069824231,488281,488281,0,0,0,-1.46378,2.02736,-0.29676,2.50057,2.51812,2.5,1
23694,30385,13.0758,23694,1775542507,70312512,1775542507070312512,488281,488281,0,0,0,-1.37714,2.05399,-0.30732,2.47293,2.49195,2.5,0
23695,30385,13.0797,23695,1775542507,70800794,1775542507070800794,488281,488282,0,0,0,-1.29037,2.07886,-0.316886,2.44678,2.46721,2.5,0
23696,30385,13.0797,23696,1775542507,71289075,1775542507071289075,488281,488281,0,0,0,-1.2037,2.10317,-0.325643,2.42327,2.44505,2.5,0
23697,30385,13.0797,23697,1775542507,71777356,1775542507071777356,488281,488281,0,0,0,-1.11764,2.12637,-0.333971,2.4022,2.4253,2.5,0
23698,30385,13.0797,23698,1775542507,72265637,1775542507072265637,488281,488281,0,0,0,-1.03241,2.1493,-0.34123,2.3844,2.40869,2.5,0
23699,30385,13.0797,23699,1775542507,72753919,1775542507072753919,488281,488282,0,0,0,-0.94765,2.17184,-0.348519,2.36959,2.39508,2.5,0
23700,30385,13.0797,23700,1775542507,73242200,1775542507073242200,488281,488281,0,0,0,-0.861787,2.19399,-0.35639,2.35718,2.38397,2.5,0
23701,30385,13.0797,23701,1775542507,73730481,1775542507073730481,488281,488281,0,0,0,-0.773884,2.21538,-0.364183,2.34666,2.37475,2.5,0
23702,30385,13.0797,23702,1775542507,74218762,1775542507074218762,488281,488281,0,0,0,-0.686278,2.23632,-0.372114,2.33926,2.36867,2.5,0
23703,30385,13.0835,23703,1775542507,74707044,1775542507074707044,488281,488282,0,0,0,-0.600072,2.25658,-0.379282,2.335,2.36561,2.5,0
23704,30385,13.0835,23704,1775542507,75195325,1775542507075195325,488281,488281,0,0,0,-0.513197,2.27646,-0.385669,2.33359,2.36525,2.5,0
23705,30385,13.0835,23705,1775542507,75683606,1775542507075683606,488281,488281,0,0,0,-0.423676,2.29636,-0.392836,2.33512,2.36793,2.5,0
23706,30385,13.0836,23706,1775542507,76171887,1775542507076171887,488281,488281,0,0,0,-0.333409,2.31477,-0.400462,2.33866,2.3727,2.5,0
23707,30385,13.0836,23707,1775542507,76660169,1775542507076660169,488281,488282,0,0,0,-0.244262,2.33289,-0.4063,2.34564,2.38057,2.5,0
23708,30385,13.0836,23708,1775542507,77148450,1775542507077148450,488281,488281,0,0,0,-0.154648,2.35358,-0.412412,2.35866,2.39444,2.5,0
23709,30385,13.0836,23709,1775542507,77636731,1775542507077636731,488281,488281,0,0,0,-0.0634781,2.37392,-0.418372,2.37477,2.41134,2.5,0
23710,30385,13.0836,23710,1775542507,78125012,1775542507078125012,488281,488281,0,0,0,0.0288589,2.3913,-0.424011,2.39147,2.42877,2.5,0
23711,30385,13.0875,23711,1775542507,78613294,1775542507078613294,488281,488282,0,0,0,0.122627,2.40843,-0.429345,2.41155,2.44947,2.5,0
23712,30385,13.0875,23712,1775542507,79101575,1775542507079101575,488281,488281,0,0,0,0.212973,2.42842,-0.435366,2.43774,2.47631,2.5,0
23713,30385,13.0876,23713,1775542507,79589856,1775542507079589856,488281,488281,0,0,0,0.308219,2.4488,-0.440531,2.46812,2.50713,2.5,1
23714,30385,13.0876,23714,1775542507,80078137,1775542507080078137,488281,488281,0,0,0,0.400323,2.46854,-0.443602,2.50079,2.53983,2.5,1
23715,30385,13.0876,23715,1775542507,80566419,1775542507080566419,488281,488282,0,0,0,0.49627,2.48547,-0.447331,2.53453,2.5737,2.5,1
23716,30385,13.0876,23716,1775542507,81054700,1775542507081054700,488281,488281,0,0,0,0.59133,2.50258,-0.450708,2.5715,2.6107,2.5,1
23717,30385,13.0876,23717,1775542507,81542981,1775542507081542981,488281,488281,0,0,0,0.686966,2.51921,-0.453948,2.6112,2.65036,2.5,1
23718,30385,13.0876,23718,1775542507,82031262,1775542507082031262,488281,488281,0,0,0,0.786865,2.53862,-0.457157,2.65778,2.69681,2.5,1
23719,30385,13.0913,23719,1775542507,82519544,1775542507082519544,488281,488282,0,0,0,0.888959,2.55619,-0.460825,2.70636,2.74531,2.5,1
23720,30385,13.0914,23720,1775542507,83007825,1775542507083007825,488281,488281,0,0,0,0.987676,2.57395,-0.462995,2.75694,2.79554,2.5,1
23721,30385,13.0914,23721,1775542507,83496106,1775542507083496106,488281,488281,0,0,0,1.08935,2.59087,-0.465669,2.81057,2.84889,2.5,1
23722,30385,13.0914,23722,1775542507,83984387,1775542507083984387,488281,488281,0,0,0,1.19147,2.60819,-0.468512,2.86745,2.90547,2.5,1
23723,30385,13.0914,23723,1775542507,84472669,1775542507084472669,488281,488282,0,0,0,1.29495,2.62508,-0.472179,2.92711,2.96495,2.5,1
23724,30385,13.0914,23724,1775542507,84960950,1775542507084960950,488281,488281,0,0,0,1.39926,2.64223,-0.47467,2.98986,3.02731,2.5,1
23725,30385,13.0914,23725,1775542507,85449231,1775542507085449231,488281,488281,0,0,0,1.50438,2.65928,-0.478124,3.05531,3.0925,2.5,1
23726,30385,13.0914,23726,1775542507,85937512,1775542507085937512,488281,488281,0,0,0,1.61158,2.67585,-0.482449,3.12367,3.16071,2.5,1
23727,30385,13.0953,23727,1775542507,86425794,1775542507086425794,488281,488282,0,0,0,1.71822,2.69294,-0.486575,3.1944,3.23125,2.5,1
23728,30385,13.0953,23728,1775542507,86914075,1775542507086914075,488281,488281,0,0,0,1.82518,2.70963,-0.490945,3.26702,3.3037,2.5,1
23729,30385,13.0953,23729,1775542507,87402356,1775542507087402356,488281,488281,0,0,0,1.93157,2.72392,-0.495774,3.33926,3.37587,2.5,1
23730,30385,13.0953,23730,1775542507,87890637,1775542507087890637,488281,488281,0,0,0,2.03983,2.73699,-0.500481,3.41351,3.45,2.5,1
23731,30385,13.0953,23731,1775542507,88378919,1775542507088378919,488281,488282,0,0,0,2.14847,2.74873,-0.504989,3.48876,3.52511,2.5,1
23732,30385,13.0953,23732,1775542507,88867200,1775542507088867200,488281,488281,0,0,0,2.26177,2.7583,-0.510781,3.56704,3.60343,2.5,1
23733,30385,13.0953,23733,1775542507,89355481,1775542507089355481,488281,488281,0,0,0,2.37937,2.76417,-0.518559,3.6472,3.68388,2.5,1
23734,30385,13.0953,23734,1775542507,89843762,1775542507089843762,488281,488281,0,0,0,2.50134,2.76748,-0.527087,3.73037,3.76742,2.5,1
23735,30385,13.0992,23735,1775542507,90332044,1775542507090332044,488281,488282,0,0,0,2.62375,2.76822,-0.536622,3.81407,3.85163,2.5,1
23736,30385,13.0992,23736,1775542507,90820325,1775542507090820325,488281,488281,0,0,0,2.74699,2.7662,-0.547304,3.89844,3.93667,2.5,1
23737,30385,13.0992,23737,1775542507,91308606,1775542507091308606,488281,488281,0,0,0,2.87086,2.76252,-0.558521,3.98414,4.0231,2.5,1
23738,30385,13.0992,23738,1775542507,91796887,1775542507091796887,488281,488281,0,0,0,2.99239,2.75746,-0.570028,4.06914,4.10888,2.5,1
23739,30385,13.0992,23739,1775542507,92285169,1775542507092285169,488281,488282,0,0,0,3.1139,2.74785,-0.581765,4.15296,4.19351,2.5,1
23740,30385,13.0992,23740,1775542507,92773450,1775542507092773450,488281,488281,0,0,0,3.23188,2.73893,-0.592982,4.23637,4.27767,2.5,1
23741,30385,13.0992,23741,1775542507,93261731,1775542507093261731,488281,488281,0,0,0,3.34507,2.73523,-0.604259,4.32099,4.36304,2.5,1
23742,30385,13.0992,23742,1775542507,93750012,1775542507093750012,488281,488281,0,0,0,3.45698,2.73005,-0.615369,4.40498,4.44776,2.5,1
23743,30385,13.1031,23743,1775542507,94238294,1775542507094238294,488281,488282,0,0,0,3.56807,2.72182,-0.626097,4.4877,4.53116,2.5,1
23744,30385,13.1031,23744,1775542507,94726575,1775542507094726575,488281,488281,0,0,0,3.68068,2.71336,-0.637528,4.57272,4.61694,2.5,1
23745,30385,13.1031,23745,1775542507,95214856,1775542507095214856,488281,488281,0,0,0,3.78989,2.70561,-0.648515,4.65656,4.70151,2.5,1
23746,30385,13.1031,23746,1775542507,95703137,1775542507095703137,488281,488281,0,0,0,3.89845,2.69798,-0.65906,4.74099,4.78658,2.5,1
23747,30385,13.1031,23747,1775542507,96191419,1775542507096191419,488281,488282,0,0,0,4.00862,2.68836,-0.666869,4.82663,4.87248,2.5,1
23748,30385,13.1031,23748,1775542507,96679700,1775542507096679700,488281,488281,0,0,0,4.11814,2.67667,-0.671698,4.91158,4.9573,2.5,1
23749,30385,13.1032,23749,1775542507,97167981,1775542507097167981,488281,488281,0,0,0,4.22655,2.66505,-0.67778,4.99662,5.04238,2.5,1
23750,30385,13.1032,23750,1775542507,97656262,1775542507097656262,488281,488281,0,0,0,4.33452,2.65238,-0.686154,5.08166,5.12777,2.5,1
23751,30385,13.107,23751,1775542507,98144544,1775542507098144544,488281,488282,0,0,0,4.44102,2.63774,-0.694345,5.1653,5.21176,2.5,1
23752,30385,13.107,23752,1775542507,98632825,1775542507098632825,488281,488281,0,0,0,4.54769,2.62217,-0.700397,5.2495,5.29602,2.5,1
23753,30385,13.107,23753,1775542507,99121106,1775542507099121106,488281,488281,0,0,0,4.65282,2.60924,-0.706418,5.33449,5.38106,2.5,1
23754,30385,13.107,23754,1775542507,99609387,1775542507099609387,488281,488281,0,0,0,4.75493,2.59799,-0.71166,5.41838,5.46492,2.5,1
23755,30385,13.1071,23755,1775542507,100097669,1775542507100097669,488281,488282,0,0,0,4.85845,2.58469,-0.717268,5.5032,5.54974,2.5,1
23756,30385,13.1071,23756,1775542507,100585950,1775542507100585950,488281,488281,0,0,0,4.96518,2.56947,-0.722326,5.59064,5.63711,2.5,1
23757,30385,13.1071,23757,1775542507,101074231,1775542507101074231,488281,488281,0,0,0,5.06893,2.55369,-0.725367,5.67586,5.72202,2.5,1
23758,30385,13.1071,23758,1775542507,101562512,1775542507101562512,488281,488281,0,0,0,5.17237,2.53789,-0.730746,5.76145,5.80761,2.5,1
23759,30385,13.1109,23759,1775542507,102050794,1775542507102050794,488281,488282,0,0,0,5.27585,2.52222,-0.736691,5.84775,5.89397,2.5,1
23760,30385,13.1109,23760,1775542507,102539075,1775542507102539075,488281,488281,0,0,0,5.38101,2.50463,-0.741673,5.93536,5.98152,2.5,1
23761,30385,13.111,23761,1775542507,103027356,1775542507103027356,488281,488281,0,0,0,5.48618,2.48708,-0.745707,6.0236,6.06959,2.5,1
23762,30385,13.111,23762,1775542507,103515637,1775542507103515637,488281,488281,0,0,0,5.58884,2.47106,-0.750674,6.11075,6.15669,2.5,1
23763,30385,13.111,23763,1775542507,104003919,1775542507104003919,488281,488282,0,0,0,5.69299,2.45522,-0.757688,6.19985,6.24598,2.5,1
23764,30385,13.111,23764,1775542507,104492200,1775542507104492200,488281,488281,0,0,0,5.79777,2.43657,-0.761784,6.28896,6.33493,2.5,1
23765,30385,13.111,23765,1775542507,104980481,1775542507104980481,488281,488281,0,0,0,5.90267,2.40827,-0.759583,6.37505,6.42014,2.5,1
23766,30385,13.111,23766,1775542507,105468762,1775542507105468762,488281,488281,0,0,0,6.01341,2.36014,-0.74615,6.45998,6.50293,2.5,1
23767,30385,13.1191,23767,1775542507,105957044,1775542507105957044,488281,488282,0,0,0,6.10995,2.27379,-0.711766,6.51932,6.55806,2.5,1
23768,30385,13.1192,23768,1775542507,106445325,1775542507106445325,488281,488281,0,0,0,6.20549,2.16682,-0.666227,6.57292,6.60659,2.5,1
23769,30385,13.1192,23769,1775542507,106933606,1775542507106933606,488281,488281,0,0,0,6.28789,2.08499,-0.632042,6.62455,6.65464,2.5,1
23770,30385,13.1192,23770,1775542507,107421887,1775542507107421887,488281,488281,0,0,0,6.38307,2.07339,-0.641593,6.71137,6.74197,2.5,1
23771,30385,13.1192,23771,1775542507,107910169,1775542507107910169,488281,488282,0,0,0,6.46581,2.10495,-0.672615,6.79981,6.833,2.5,1
23772,30385,13.1192,23772,1775542507,108398450,1775542507108398450,488281,488281,0,0,0,6.55968,2.13643,-0.707319,6.89882,6.93499,2.5,1
23773,30385,13.1192,23773,1775542507,108886731,1775542507108886731,488281,488281,0,0,0,6.6532,2.17291,-0.741734,6.99905,7.03824,2.5,1
23774,30385,13.1193,23774,1775542507,109375012,1775542507109375012,488281,488281,0,0,0,6.74963,2.2132,-0.777157,7.10322,7.14561,2.5,1
23775,30385,13.1247,23775,1775542507,109863294,1775542507109863294,488281,488282,0,0,0,6.85442,2.24679,-0.809295,7.21326,7.25852,2.5,1
23776,30385,13.1247,23776,1775542507,110351575,1775542507110351575,488281,488281,0,0,0,6.96134,2.27884,-0.840332,7.32484,7.37289,2.5,1
23777,30385,13.1247,23777,1775542507,110839856,1775542507110839856,488281,488281,0,0,0,7.07706,2.30665,-0.869444,7.44348,7.49409,2.5,1
23778,30385,13.1247,23778,1775542507,111328137,1775542507111328137,488281,488281,0,0,0,7.18779,2.32516,-0.891801,7.55451,7.60697,2.5,1
23779,30385,13.1248,23779,1775542507,111816419,1775542507111816419,488281,488282,0,0,0,7.29491,2.33293,-0.907862,7.65887,7.71249,2.5,1
23780,30385,13.1248,23780,1775542507,112304700,1775542507112304700,488281,488281,0,0,0,7.40418,2.33558,-0.920423,7.76381,7.81818,2.5,1
23781,30385,13.1248,23781,1775542507,112792981,1775542507112792981,488281,488281,0,0,0,7.50653,2.32696,-0.926658,7.85893,7.91337,2.5,1
23782,30385,13.1248,23782,1775542507,113281262,1775542507113281262,488281,488281,0,0,0,7.61442,2.31881,-0.932313,7.95966,8.01408,2.5,1
23783,30385,13.1248,23783,1775542507,113769544,1775542507113769544,488281,488282,0,0,0,7.71743,2.31357,-0.93896,8.05675,8.11128,2.5,1
23784,30385,13.1248,23784,1775542507,114257825,1775542507114257825,488281,488281,0,0,0,7.82215,2.30215,-0.944874,8.15389,8.20845,2.5,1
23785,30385,13.1249,23785,1775542507,114746106,1775542507114746106,488281,488281,0,0,0,7.92205,2.28688,-0.948481,8.24553,8.2999,2.5,1
23786,30385,13.1249,23786,1775542507,115234387,1775542507115234387,488281,488281,0,0,0,8.0156,2.27312,-0.950666,8.33168,8.38574,2.5,1
23787,30385,13.1249,23787,1775542507,115722669,1775542507115722669,488281,488282,0,0,0,8.11119,2.25508,-0.950773,8.41883,8.47235,2.5,1
23788,30385,13.1249,23788,1775542507,116210950,1775542507116210950,488281,488281,0,0,0,8.16302,2.23138,-0.949444,8.4625,8.5156,2.5,1
23789,30385,13.1249,23789,1775542507,116699231,1775542507116699231,488281,488281,0,0,0,8.1732,2.20316,-0.947763,8.46493,8.51783,2.5,1
23790,30385,13.1249,23790,1775542507,117187512,1775542507117187512,488281,488281,0,0,0,8.1732,2.17621,-0.945134,8.45796,8.5106,2.5,1
23791,30385,13.1267,23791,1775542507,117675794,1775542507117675794,488281,488282,0,0,0,8.1732,2.15219,-0.94408,8.45181,8.50438,2.5,1
23792,30385,13.1267,23792,1775542507,118164075,1775542507118164075,488281,488281,0,0,0,8.1732,2.12599,-0.941512,8.44518,8.4975,2.5,1
23793,30385,13.1267,23793,1775542507,118652356,1775542507118652356,488281,488281,0,0,0,8.1732,2.09605,-0.937753,8.43769,8.48964,2.5,1
23794,30385,13.1267,23794,1775542507,119140637,1775542507119140637,488281,488281,0,0,0,8.1732,2.06356,-0.9354,8.42968,8.48142,2.5,1
23795,30385,13.1267,23795,1775542507,119628919,1775542507119628919,488281,488282,0,0,0,8.1732,2.0344,-0.935262,8.42259,8.47435,2.5,1
23796,30385,13.1267,23796,1775542507,120117200,1775542507120117200,488281,488281,0,0,0,8.1732,2.00628,-0.934849,8.41584,8.4676,2.5,1
23797,30385,13.1267,23797,1775542507,120605481,1775542507120605481,488281,488281,0,0,0,8.1732,1.97848,-0.934345,8.40925,8.461,2.5,1
23798,30385,13.1267,23798,1775542507,121093762,1775542507121093762,488281,488281,0,0,0,8.1732,1.95093,-0.93352,8.40282,8.45451,2.5,1
23799,30385,13.1308,23799,1775542507,121582044,1775542507121582044,488281,488282,0,0,0,8.1732,1.9249,-0.934009,8.39681,8.4486,2.5,1
23800,30385,13.1309,23800,1775542507,122070325,1775542507122070325,488281,488281,0,0,0,8.1732,1.90408,-0.937799,8.39206,8.4443,2.5,1
23801,30385,13.1309,23801,1775542507,122558606,1775542507122558606,488281,488281,0,0,0,8.1732,1.88619,-0.942139,8.38802,8.44076,2.5,1
23802,30385,13.1309,23802,1775542507,123046887,1775542507123046887,488281,488281,0,0,0,8.1732,1.86816,-0.944401,8.38399,8.43701,2.5,1
23803,30385,13.1309,23803,1775542507,123535169,1775542507123535169,488281,488282,0,0,0,8.1732,1.84847,-0.941512,8.37962,8.43235,2.5,1
23804,30385,13.1309,23804,1775542507,124023450,1775542507124023450,488281,488281,0,0,0,8.1732,1.8248,-0.932863,8.37443,8.42623,2.5,1
23805,30385,13.1309,23805,1775542507,124511731,1775542507124511731,488281,488281,0,0,0,8.1732,1.79988,-0.922548,8.36904,8.41973,2.5,1
23806,30385,13.1309,23806,1775542507,125000012,1775542507125000012,488281,488281,0,0,0,8.1732,1.78124,-0.9113,8.36505,8.41454,2.5,1
23807,30385,13.1344,23807,1775542507,125488294,1775542507125488294,488281,488282,0,0,0,8.1732,1.76537,-0.901596,8.36168,8.41015,2.5,1
23808,30385,13.1345,23808,1775542507,125976575,1775542507125976575,488281,488281,0,0,0,8.1732,1.75164,-0.895942,8.35879,8.40667,2.5,1
23809,30385,13.1345,23809,1775542507,126464856,1775542507126464856,488281,488281,0,0,0,8.1732,1.73903,-0.888546,8.35616,8.40327,2.5,1
23810,30385,13.1345,23810,1775542507,126953137,1775542507126953137,488281,488281,0,0,0,8.1732,1.72708,-0.877375,8.35368,8.39963,2.5,1
23811,30385,13.1345,23811,1775542507,127441419,1775542507127441419,488281,488282,0,0,0,8.1732,1.71525,-0.860764,8.35124,8.39549,2.5,1
23812,30385,13.1345,23812,1775542507,127929700,1775542507127929700,488281,488281,0,0,0,8.1732,1.70193,-0.840148,8.34852,8.39068,2.5,1
23813,30385,13.1345,23813,1775542507,128417981,1775542507128417981,488281,488281,0,0,0,8.1732,1.68436,-0.818296,8.34495,8.38498,2.5,1
23814,30385,13.1345,23814,1775542507,128906262,1775542507128906262,488281,488281,0,0,0,8.1732,1.66687,-0.796382,8.34144,8.37937,2.5,1
23815,30385,13.1383,23815,1775542507,129394544,1775542507129394544,488281,488282,0,0,0,8.1732,1.64639,-0.77268,8.33737,8.3731,2.5,1
23816,30385,13.1383,23816,1775542507,129882825,1775542507129882825,488281,488281,0,0,0,8.1732,1.62266,-0.747404,8.33272,8.36617,2.5,1
23817,30385,13.1383,23817,1775542507,130371106,1775542507130371106,488281,488281,0,0,0,8.1732,1.59957,-0.720431,8.32825,8.35936,2.5,1
23818,30385,13.1383,23818,1775542507,130859387,1775542507130859387,488281,488281,0,0,0,8.1732,1.58091,-0.69919,8.32469,8.354,2.5,1
23819,30385,13.1383,23819,1775542507,131347669,1775542507131347669,488281,488282,0,0,0,8.1732,1.56657,-0.678299,8.32198,8.34957,2.5,1
23820,30385,13.1383,23820,1775542507,131835950,1775542507131835950,488281,488281,0,0,0,8.1732,1.55047,-0.660022,8.31896,8.3451,2.5,1
23821,30385,13.1383,23821,1775542507,132324231,1775542507132324231,488281,488281,0,0,0,8.1732,1.53156,-0.638842,8.31546,8.33996,2.5,1
23822,30385,13.1383,23822,1775542507,132812512,1775542507132812512,488281,488281,0,0,0,8.1732,1.51635,-0.617677,8.31267,8.33559,2.5,1
23823,30385,13.1481,23823,1775542507,133300794,1775542507133300794,488281,488282,0,0,0,8.1732,1.49861,-0.597642,8.30945,8.33092,2.5,1
23824,30385,13.1481,23824,1775542507,133789075,1775542507133789075,488281,488281,0,0,0,8.1732,1.48489,-0.57851,8.30699,8.32711,2.5,1
23825,30385,13.1481,23825,1775542507,134277356,1775542507134277356,488281,488281,0,0,0,8.1732,1.46966,-0.557207,8.30428,8.32295,2.5,1
23826,30385,13.1481,23826,1775542507,134765637,1775542507134765637,488281,488281,0,0,0,8.1732,1.45841,-0.538624,8.3023,8.31975,2.5,1
23827,30385,13.1481,23827,1775542507,135253919,1775542507135253919,488281,488282,0,0,0,8.1732,1.44832,-0.52076,8.30053,8.31685,2.5,1
23828,30385,13.1482,23828,1775542507,135742200,1775542507135742200,488281,488281,0,0,0,8.1732,1.43764,-0.50204,8.29867,8.31385,2.5,1
23829,30385,13.1482,23829,1775542507,136230481,1775542507136230481,488281,488281,0,0,0,8.1732,1.42612,-0.483671,8.29669,8.31077,2.5,1
23830,30385,13.1482,23830,1775542507,136718762,1775542507136718762,488281,488281,0,0,0,8.1732,1.41702,-0.466372,8.29513,8.30823,2.5,1
23831,30385,13.1482,23831,1775542507,137207044,1775542507137207044,488281,488282,0,0,0,8.1732,1.40776,-0.445345,8.29355,8.3055,2.5,1
23832,30385,13.1482,23832,1775542507,137695325,1775542507137695325,488281,488281,0,0,0,8.1732,1.39792,-0.424378,8.29188,8.30274,2.5,1
23833,30385,13.1482,23833,1775542507,138183606,1775542507138183606,488281,488281,0,0,0,8.1732,1.38702,-0.404985,8.29005,8.29994,2.5,1
23834,30385,13.1482,23834,1775542507,138671887,1775542507138671887,488281,488281,0,0,0,8.1732,1.37708,-0.385624,8.2884,8.29736,2.5,1
23835,30385,13.1482,23835,1775542507,139160169,1775542507139160169,488281,488282,0,0,0,8.1732,1.3658,-0.365681,8.28653,8.2946,2.5,1
23836,30385,13.1483,23836,1775542507,139648450,1775542507139648450,488281,488281,0,0,0,8.1732,1.35528,-0.345219,8.2848,8.29199,2.5,1
23837,30385,13.1483,23837,1775542507,140136731,1775542507140136731,488281,488281,0,0,0,8.1732,1.34289,-0.324114,8.28278,8.28912,2.5,1
23838,30385,13.1483,23838,1775542507,140625012,1775542507140625012,488281,488281,0,0,0,8.1732,1.33059,-0.302735,8.2808,8.28633,2.5,1
23839,30385,13.15,23839,1775542507,141113294,1775542507141113294,488281,488282,0,0,0,8.1732,1.31955,-0.282136,8.27903,8.28384,2.5,1
23840,30385,13.15,23840,1775542507,141601575,1775542507141601575,488281,488281,0,0,0,8.1732,1.30907,-0.26204,8.27737,8.28152,2.5,1
23841,30385,13.15,23841,1775542507,142089856,1775542507142089856,488281,488281,0,0,0,8.1732,1.29884,-0.243243,8.27576,8.27933,2.5,1
23842,30385,13.15,23842,1775542507,142578137,1775542507142578137,488281,488281,0,0,0,8.1732,1.2902,-0.226296,8.27441,8.2775,2.5,1
23843,30385,13.15,23843,1775542507,143066419,1775542507143066419,488281,488282,0,0,0,8.1732,1.28382,-0.209456,8.27341,8.27606,2.5,1
23844,30385,13.15,23844,1775542507,143554700,1775542507143554700,488281,488281,0,0,0,8.1732,1.28014,-0.192967,8.27284,8.27509,2.5,1
23845,30385,13.15,23845,1775542507,144042981,1775542507144042981,488281,488281,0,0,0,8.1732,1.27684,-0.178067,8.27233,8.27425,2.5,1
23846,30385,13.1501,23846,1775542507,144531262,1775542507144531262,488281,488281,0,0,0,8.1732,1.27398,-0.164023,8.27189,8.27352,2.5,1
23847,30385,13.1539,23847,1775542507,145019544,1775542507145019544,488281,488282,0,0,0,8.1732,1.27252,-0.150453,8.27167,8.27304,2.5,1
23848,30385,13.1539,23848,1775542507,145507825,1775542507145507825,488281,488281,0,0,0,8.1732,1.27124,-0.137585,8.27147,8.27262,2.5,1
23849,30385,13.1539,23849,1775542507,145996106,1775542507145996106,488281,488281,0,0,0,8.1732,1.26997,-0.125299,8.27128,8.27223,2.5,1
23850,30385,13.1539,23850,1775542507,146484387,1775542507146484387,488281,488281,0,0,0,8.1732,1.26868,-0.1126,8.27108,8.27184,2.5,1
23851,30385,13.1539,23851,1775542507,146972669,1775542507146972669,488281,488282,0,0,0,8.1732,1.26786,-0.0994728,8.27095,8.27155,2.5,1
23852,30385,13.1539,23852,1775542507,147460950,1775542507147460950,488281,488281,0,0,0,8.1732,1.26649,-0.0870182,8.27074,8.2712,2.5,1
23853,30385,13.1539,23853,1775542507,147949231,1775542507147949231,488281,488281,0,0,0,8.1732,1.26461,-0.0739523,8.27045,8.27078,2.5,1
23854,30385,13.154,23854,1775542507,148437512,1775542507148437512,488281,488281,0,0,0,8.1732,1.2638,-0.0608558,8.27033,8.27055,2.5,1
23855,30385,13.1578,23855,1775542507,148925794,1775542507148925794,488281,488282,0,0,0,8.1732,1.26408,-0.0487985,8.27037,8.27052,2.5,1
23856,30385,13.1578,23856,1775542507,149414075,1775542507149414075,488281,488281,0,0,0,8.17318,1.26506,-0.0364356,8.27051,8.27059,2.5,1
23857,30385,13.1578,23857,1775542507,149902356,1775542507149902356,488281,488281,0,0,0,8.15446,1.26702,-0.0246228,8.25231,8.25235,2.5,1
23858,30385,13.1578,23858,1775542507,150390637,1775542507150390637,488281,488281,0,0,0,8.0916,1.26968,-0.0126725,8.19061,8.19062,2.5,1
23859,30385,13.1578,23859,1775542507,150878919,1775542507150878919,488281,488282,0,0,0,8.00091,1.27227,-0.000920814,8.10144,8.10144,2.5,1
23860,30385,13.1578,23860,1775542507,151367200,1775542507151367200,488281,488281,0,0,0,7.91088,1.27509,0.00965416,8.01298,8.01299,2.5,1
23861,30385,13.1578,23861,1775542507,151855481,1775542507151855481,488281,488281,0,0,0,7.82143,1.27784,0.0203208,7.92513,7.92516,2.5,1
23862,30385,13.1578,23862,1775542507,152343762,1775542507152343762,488281,488281,0,0,0,7.7297,1.28014,0.0304373,7.83499,7.83505,2.5,1
23863,30385,13.1617,23863,1775542507,152832044,1775542507152832044,488281,488282,0,0,0,7.63872,1.28229,0.0397745,7.7456,7.7457,2.5,1
23864,30385,13.1617,23864,1775542507,153320325,1775542507153320325,488281,488281,0,0,0,7.54841,1.2848,0.0493256,7.65697,7.65713,2.5,1
23865,30385,13.1617,23865,1775542507,153808606,1775542507153808606,488281,488281,0,0,0,7.45836,1.2882,0.0580056,7.56879,7.56901,2.5,1
23866,30385,13.1617,23866,1775542507,154296887,1775542507154296887,488281,488281,0,0,0,7.36747,1.29126,0.0649435,7.47977,7.48005,2.5,1
23867,30385,13.1617,23867,1775542507,154785169,1775542507154785169,488281,488282,0,0,0,7.27563,1.29475,0.0705366,7.38994,7.39027,2.5,1
23868,30385,13.1617,23868,1775542507,155273450,1775542507155273450,488281,488281,0,0,0,7.18522,1.29885,0.0755643,7.30167,7.30206,2.5,1
23869,30385,13.1617,23869,1775542507,155761731,1775542507155761731,488281,488281,0,0,0,7.09478,1.3035,0.0806379,7.21353,7.21398,2.5,1
23870,30385,13.1617,23870,1775542507,156250012,1775542507156250012,488281,488281,0,0,0,7.00134,1.30918,0.0856961,7.12269,7.12321,2.5,1
